GHI
0.0
0.0
11.28
32.44
19.48
0.0
0.0
0.0
0.0
0.0
0.0
0.0
21.98
35.66
24.41
0.0
0.0
0.0
0.0
0.0
0.0
0.0
26.9
36.53
26.26
0.05
0.0
0.0
0.0
0.0
0.0
0.0
21.46
39.34
22.45
0.42
0.0
0.0
0.0
0.0
0.05
22.48
50.08
34.64
0.23
0.0
0.0
0.0
0.0
0.0
0.36
31.8
61.5
27.9
0.12
0.0
0.0
0.0
0.0
0.0
0.36
31.31
77.73
39.87
0.44
0.0
0.0
0.0
0.0
0.0
0.85
40.02
57.34
41.91
1.89
0.0
0.0
0.0
0.0
0.0
0.85
48.42
72.74
47.77
4.09
0.0
0.0
0.0
0.0
1.33
41.33
97.83
43.44
3.03
0.0
0.0
0.0
0.0
0.0
3.49
71.07
97.7
62.44
3.86
0.0
0.0
0.0
0.0
0.0
4.24
55.72
99.77
80.16
7.57
0.0
0.0
0.0
0.0
0.0
3.56
75.15
119.2
89.36
7.02
0.0
0.0
0.0
0.0
0.0
5.96
67.05
79.77
95.43
12.23
0.0
0.0
0.0
0.0
0.0
0.0
12.02
84.14
85.79
90.27
13.57
0.0
0.0
0.0
0.0
0.0
12.94
63.55
95.32
63.79
16.67
0.0
0.0
0.0
0.0
0.0
0.0
8.92
83.62
102.13
100.13
19.67
0.0
0.0
0.0
0.0
0.0
23.89
75.09
127.9
93.94
24.38
0.0
0.0
0.0
0.0
0.0
23.17
103.51
154.81
106.23
27.46
0.0
0.0
0.0
0.0
0.0
27.12
96.27
165.33
106.09
25.84
0.0
0.0
0.0
0.0
0.0
0.0
32.48
114.88
201.95
136.21
33.35
0.0
0.0
0.0
0.0
0.0
0.0
33.25
147.31
200.97
175.09
33.96
0.0
0.0
0.0
0.0
0.0
0.0
41.97
171.07
237.04
169.96
40.41
0.0
0.0
0.0
0.0
0.0
40.97
159.91
203.39
130.88
39.52
0.0
0.0
0.0
0.0
0.0
0.0
40.9
168.36
167.42
162.09
45.71
0.0
0.0
0.0
0.0
0.0
0.0
53.71
195.38
227.34
194.69
54.29
0.0
0.0
0.0
0.0
0.0
0.0
82.22
187.73
264.95
189.06
55.68
0.0
0.0
0.0
0.0
0.0
0.0
98.73
230.61
269.18
238.88
87.35
0.0
0.0
0.0
0.0
0.0
0.32
92.57
210.61
283.44
230.11
104.61
0.04
0.0
0.0
0.0
0.0
0.0
0.4
93.08
281.85
330.93
279.83
98.18
0.2
0.0
0.0
0.0
0.0
0.43
89.52
246.63
310.68
271.16
111.55
0.28
0.0
0.0
0.0
0.0
0.74
92.24
271.05
318.15
285.53
98.28
0.31
0.0
0.0
0.0
0.0
0.0
2.49
150.08
296.83
304.16
264.95
96.65
0.51
0.0
0.0
0.0
0.0
0.0
3.93
97.51
178.09
224.33
0.0
0.0
3.95
115.62
233.93
274.37
232.4
136.84
1.42
0.0
0.0
0.0
0.0
0.0
0.0
3.62
114.92
281.39
332.55
281.7
133.85
1.35
0.0
0.0
0.0
0.0
0.0
6.21
126.74
263.39
383.36
269.23
138.66
3.06
0.0
0.0
0.0
0.0
0.0
11.27
99.96
162.78
280.21
0.0
0.0
0.0
0.0
0.0
13.75
103.83
157.98
259.46
215.97
120.43
5.12
0.0
0.0
0.0
0.0
19.7
174.27
227.21
311.78
235.44
131.07
5.24
0.0
0.0
0.0
0.0
19.24
165.85
265.74
343.6
302.48
135.92
7.52
0.0
0.0
0.0
0.0
18.63
122.08
250.08
247.7
208.84
120.86
11.12
0.0
0.0
0.0
0.0
0.0
0.0
19.02
116.64
236.53
251.51
243.53
134.84
11.61
0.0
0.0
0.0
0.0
0.0
0.0
31.53
122.55
247.24
127.72
11.06
0.0
0.0
0.0
0.0
29.44
146.64
228.15
253.38
218.15
136.84
16.22
0.0
0.0
0.0
0.0
0.0
39.83
155.58
223.57
257.69
207.36
168.63
17.77
0.0
0.0
0.0
0.0
0.0
0.0
43.27
151.66
254.27
169.08
276.58
166.62
21.58
0.0
0.0
0.0
0.0
0.0
0.0
43.13
217.83
0.0
0.0
0.0
0.0
58.61
259.25
426.17
490.96
414.7
249.51
25.77
0.0
0.0
0.0
0.0
0.0
0.0
74.85
270.7
496.15
436.29
414.14
259.3
35.24
0.0
0.0
0.0
0.0
0.0
0.0
83.0
266.3
473.05
430.18
413.36
281.86
35.67
0.0
0.0
0.0
0.0
0.0
0.0
95.96
301.68
467.99
518.91
404.96
224.38
31.71
0.0
0.0
0.0
0.0
0.0
0.0
102.14
273.46
463.17
540.55
483.65
225.61
37.92
0.0
0.0
0.0
0.0
0.0
0.0
119.22
316.17
493.54
562.64
519.71
312.27
41.01
0.0
0.0
0.0
0.0
0.0
0.0
115.75
331.57
493.57
548.92
539.54
265.64
46.23
0.0
0.0
0.0
0.0
0.0
0.0
103.62
344.18
392.76
527.65
472.73
285.53
53.0
0.0
0.0
0.0
0.0
0.0
0.0
137.87
370.34
511.36
534.74
479.91
291.8
50.45
0.0
0.0
0.0
0.0
0.0
0.01
100.82
304.73
374.15
456.29
383.46
266.64
55.77
0.0
0.0
0.0
0.0
0.0
0.35
94.57
330.3
343.48
498.47
470.3
252.91
52.62
0.0
0.0
0.0
0.0
0.0
0.42
102.57
254.22
299.97
337.7
437.22
291.87
76.75
0.0
0.0
0.0
0.0
0.55
99.32
265.62
235.13
255.66
260.85
164.59
56.53
0.0
0.0
0.0
0.0
0.54
138.66
433.97
343.54
0.0
0.0
1.61
122.06
431.48
510.89
589.54
507.25
331.89
101.09
0.0
0.0
0.0
0.0
0.0
1.08
196.95
361.72
464.92
445.11
448.42
272.15
104.14
0.0
0.0
0.0
0.0
0.0
2.32
202.68
344.22
527.58
459.31
501.01
291.73
98.16
0.0
0.0
0.0
0.0
0.0
2.41
199.2
375.44
433.69
445.98
500.28
308.45
97.24
0.0
0.0
0.0
0.0
0.0
6.01
203.25
391.44
363.57
494.61
0.0
0.0
0.0
7.29
148.84
222.11
240.01
236.22
228.93
415.12
94.36
0.0
0.0
0.0
0.0
0.0
8.45
173.84
284.68
546.76
592.12
583.78
408.54
87.39
0.0
0.0
0.0
0.0
9.21
280.58
348.65
401.7
329.0
435.09
418.4
130.74
0.0
0.0
0.0
0.0
0.0
13.15
172.41
199.62
340.34
451.61
547.78
412.74
139.14
0.0
0.0
434.3
445.76
399.99
553.03
469.25
139.63
0.0
0.0
0.0
0.0
0.0
22.1
275.51
484.09
479.03
449.63
530.04
447.47
104.43
0.0
0.0
0.0
0.0
0.0
0.0
19.54
247.18
443.87
322.7
340.8
413.65
412.31
141.55
0.0
0.0
0.0
0.0
0.0
0.0
19.34
297.63
493.91
414.13
213.48
401.44
380.72
140.66
0.0
0.0
0.0
0.0
0.0
32.45
237.24
241.99
251.25
245.82
240.68
275.5
111.41
0.01
0.0
0.0
0.0
0.0
0.0
29.43
159.25
214.47
244.18
246.3
334.75
388.42
121.05
0.0
0.0
0.0
0.0
0.0
0.0
28.49
232.36
253.29
420.91
368.02
468.9
472.77
171.31
0.2
0.0
0.0
0.0
0.0
41.38
316.01
399.17
356.19
403.5
407.46
440.67
162.99
0.12
0.0
0.0
0.0
0.0
40.61
339.91
402.84
367.6
387.51
438.16
486.97
189.23
0.33
0.0
0.0
0.0
0.0
0.0
48.27
311.7
525.27
352.23
339.45
368.83
392.19
176.93
0.25
0.0
0.0
0.0
0.0
0.0
42.9
266.4
457.78
316.13
354.1
556.86
440.44
211.4
0.25
0.0
0.0
0.0
0.0
53.5
308.6
497.69
304.77
295.48
333.41
434.04
142.22
0.8
0.0
0.0
0.0
0.0
50.83
280.1
488.12
321.07
315.77
398.74
358.85
207.3
1.4
0.0
0.0
0.0
0.0
44.06
224.87
348.75
297.29
407.06
468.16
523.9
200.11
2.11
0.0
0.0
0.0
0.0
0.0
0.0
51.56
361.03
567.34
439.44
390.61
429.98
504.13
241.46
3.05
0.0
0.0
0.0
0.0
0.0
77.1
352.91
432.81
355.65
357.92
499.3
391.75
230.18
3.37
0.0
0.0
0.0
0.0
0.0
84.03
358.47
469.32
405.23
418.48
354.08
408.9
237.75
5.35
0.0
0.0
0.0
0.0
0.0
68.24
436.91
389.22
488.41
634.11
648.5
588.03
208.73
6.76
0.0
0.0
0.0
0.0
0.0
86.54
348.07
422.15
556.57
553.59
512.26
485.08
265.2
6.23
0.0
0.0
0.0
0.0
0.0
94.81
368.83
504.74
503.27
536.36
582.06
531.56
261.87
7.63
0.0
0.0
0.0
0.0
0.0
107.81
443.81
632.98
553.82
555.21
596.93
576.03
306.61
7.48
0.0
0.0
0.0
0.0
0.0
93.44
402.5
472.05
489.87
494.29
481.1
460.81
291.76
7.68
0.0
0.0
0.0
0.0
0.0
0.0
93.5
426.41
537.37
473.98
446.46
505.71
521.4
263.87
10.76
0.0
0.0
0.0
0.0
0.0
0.0
100.47
264.56
418.59
379.97
427.35
445.7
478.08
220.02
10.16
0.0
0.0
0.0
0.0
0.0
100.62
325.32
507.94
492.54
510.94
526.06
530.24
195.71
9.39
0.0
0.0
0.0
0.0
0.0
101.72
365.08
583.35
456.93
489.41
615.81
588.34
223.83
14.26
0.0
0.0
0.0
0.0
0.0
0.0
86.86
433.64
609.24
510.89
508.3
494.95
523.81
298.24
15.1
0.0
0.0
0.0
0.0
0.0
0.0
98.24
250.0
297.15
270.03
339.41
357.27
457.84
193.57
15.1
0.0
0.0
0.0
0.0
0.0
0.0
121.43
388.49
342.89
422.19
442.98
450.1
517.12
219.24
19.47
0.0
0.0
0.0
0.0
0.0
0.0
114.61
344.99
401.34
427.22
439.79
460.33
510.04
219.81
19.27
0.0
0.0
0.0
0.0
0.0
0.0
116.26
368.31
358.98
436.96
445.17
476.69
527.22
243.58
19.22
0.0
0.0
0.0
0.0
0.0
0.0
151.61
408.01
377.78
451.41
441.15
468.52
557.84
230.83
18.39
0.0
0.0
0.0
0.0
0.0
0.0
124.29
417.75
494.79
375.48
406.77
365.32
564.48
300.75
22.51
0.0
0.0
0.0
0.0
0.0
0.0
138.65
417.78
411.41
404.45
440.38
458.11
575.93
323.39
23.52
0.0
0.0
0.0
0.0
0.0
0.0
129.35
420.49
436.45
414.2
449.44
459.6
552.18
272.46
23.95
0.0
0.0
0.0
0.0
0.0
138.35
414.6
414.82
467.9
525.53
573.7
598.58
315.37
21.16
0.0
0.0
0.0
0.0
0.0
0.0
128.64
439.83
599.67
432.33
486.25
524.31
589.91
247.02
17.43
0.0
0.0
0.0
0.0
0.0
0.0
119.64
452.53
548.5
492.13
428.18
418.54
539.81
289.38
20.81
0.0
0.0
0.0
0.0
0.0
124.71
457.08
448.73
299.86
389.96
400.04
604.82
257.69
19.65
0.0
0.0
0.0
0.0
0.0
0.0
125.38
493.05
425.4
380.85
402.88
429.04
579.88
292.94
37.5
0.0
0.0
0.0
0.0
0.0
0.0
101.8
507.86
595.3
438.68
410.29
383.92
579.25
312.21
33.23
0.0
0.0
0.0
0.0
0.0
0.0
129.48
519.1
623.56
465.88
510.28
589.78
571.95
306.77
38.1
0.0
0.0
0.0
0.0
0.0
0.0
134.79
458.34
644.49
604.04
529.15
581.99
605.94
299.27
33.31
0.0
0.0
0.0
0.0
0.0
0.0
111.83
383.81
504.16
537.43
549.17
565.81
610.71
336.4
33.36
0.0
0.0
0.0
0.0
0.0
102.43
420.05
550.22
498.76
517.65
539.44
579.12
320.06
39.09
0.0
0.0
0.0
0.0
0.0
134.59
396.47
582.69
562.34
516.49
550.84
595.1
319.23
42.89
0.0
0.0
0.0
0.0
0.0
0.0
104.99
426.65
450.09
518.99
562.96
572.12
611.77
332.25
46.94
0.0
0.0
0.0
0.0
0.0
0.0
138.48
434.27
561.46
536.58
519.23
607.47
605.8
369.11
48.65
0.0
0.0
0.0
0.0
0.0
0.0
133.51
406.07
580.0
405.87
451.59
452.38
477.66
307.1
42.95
0.0
0.0
0.0
0.0
0.0
102.76
357.29
346.17
303.89
307.85
416.01
469.01
251.9
46.15
0.0
0.0
0.0
97.61
408.66
401.73
306.17
227.27
304.27
314.15
225.77
38.64
0.0
0.0
0.0
0.0
0.0
0.0
105.88
465.04
383.79
287.49
280.52
303.58
462.34
290.03
47.85
0.0
0.0
0.0
0.0
0.0
0.0
120.63
424.52
352.34
292.32
301.78
279.24
486.1
328.79
46.52
0.0
0.0
0.0
0.0
0.0
0.0
136.85
328.85
397.87
337.05
315.53
315.98
501.53
322.24
53.16
0.0
0.0
0.0
0.0
0.0
112.45
250.29
224.74
230.52
277.16
295.97
289.01
324.88
45.67
0.0
0.0
0.0
0.0
0.0
0.0
115.26
465.23
530.46
460.27
461.14
460.66
463.08
329.5
48.37
0.0
0.0
0.0
0.0
0.0
0.0
131.55
438.03
470.67
471.24
447.48
475.1
504.25
286.87
50.76
0.0
0.0
0.0
0.0
0.0
0.0
110.12
481.15
427.63
545.65
502.42
553.44
601.52
326.7
52.82
0.0
0.0
0.0
0.0
0.0
0.0
134.1
476.54
479.89
503.64
580.02
591.36
613.66
308.0
54.69
0.0
0.0
0.0
0.0
0.0
0.0
146.15
520.02
646.55
575.22
588.4
600.82
636.3
332.6
57.02
0.0
0.0
0.0
0.0
0.0
0.0
134.62
438.26
605.37
524.87
582.46
646.43
636.35
318.61
57.9
0.0
0.0
0.0
0.0
0.0
0.0
113.02
496.76
612.16
558.0
589.62
621.27
567.63
354.27
57.91
0.0
0.0
0.0
0.0
0.0
0.0
109.95
459.94
569.76
385.22
401.62
377.72
561.33
359.3
68.6
0.0
0.0
0.0
0.0
125.89
479.62
665.45
500.55
503.8
561.18
589.95
433.84
64.36
0.0
0.0
0.0
0.0
0.0
0.0
137.42
504.64
585.72
504.82
500.18
570.36
551.1
360.09
67.08
0.0
0.0
0.0
0.0
0.0
0.0
142.03
459.1
619.21
628.02
509.49
563.96
607.01
355.5
64.28
0.0
0.0
0.0
0.0
0.0
0.0
147.49
492.28
566.44
546.96
528.42
586.56
641.11
395.72
65.27
0.0
0.0
0.0
0.0
0.0
0.0
143.47
469.04
594.44
555.26
538.93
579.1
585.44
378.13
65.32
0.0
0.0
0.0
0.0
0.0
0.0
114.88
451.3
604.73
592.25
575.04
636.36
588.25
368.69
58.85
0.0
0.0
0.0
0.0
0.0
0.0
118.07
451.77
628.92
635.42
608.89
658.9
601.26
363.89
57.81
0.0
0.0
0.0
0.0
0.0
0.0
115.87
393.06
564.97
582.83
578.77
617.27
591.68
362.84
61.61
0.0
0.0
0.0
0.0
0.0
0.0
129.86
483.0
601.16
530.93
521.85
556.85
568.88
346.63
62.14
0.0
0.0
0.0
0.0
0.0
0.0
97.21
370.67
616.99
673.26
549.19
595.63
595.39
344.31
59.73
0.0
0.0
0.0
0.0
0.0
0.0
124.51
416.79
699.41
657.54
594.28
573.51
585.42
349.54
61.62
0.0
0.0
0.0
0.0
0.0
0.0
132.28
482.73
581.2
662.97
620.24
662.32
604.14
368.1
67.24
0.0
0.0
0.0
0.0
0.0
0.0
114.85
446.43
625.51
604.96
608.0
623.08
574.11
349.45
57.4
0.0
0.0
0.0
0.0
0.0
0.0
118.63
476.07
652.76
641.83
573.58
615.44
560.93
350.85
62.94
0.0
0.0
0.0
0.0
0.0
0.0
101.27
367.93
646.81
553.75
574.6
660.71
605.5
370.96
63.79
0.0
0.0
0.0
0.0
0.0
0.0
96.64
423.83
635.2
566.51
575.32
639.19
601.15
351.87
58.21
0.0
0.0
0.0
0.0
0.0
0.0
91.62
480.67
610.93
589.75
538.0
605.88
578.92
257.89
53.47
0.0
0.0
0.0
0.0
0.0
0.0
93.41
448.61
672.01
624.79
589.04
643.55
651.91
275.11
59.76
0.0
0.0
0.0
0.0
0.0
0.0
99.13
449.37
623.94
631.74
567.1
631.56
623.21
269.78
61.31
0.0
0.0
0.0
0.0
0.0
0.0
112.89
479.36
642.59
582.09
534.37
603.21
575.29
349.47
58.73
0.0
0.0
0.0
0.0
0.0
0.0
102.94
430.81
581.57
584.38
538.56
619.83
564.3
336.67
59.92
0.0
0.0
0.0
0.0
0.0
0.0
103.31
484.7
597.12
620.93
567.9
627.4
571.06
271.77
98.19
0.0
0.0
0.0
0.0
99.67
416.14
610.23
657.14
580.42
644.3
586.94
296.9
54.73
0.0
0.0
0.0
0.0
0.0
0.0
96.27
460.08
596.34
632.77
610.8
658.11
585.0
313.83
44.46
0.0
0.0
0.0
0.0
0.0
0.0
94.49
411.02
588.53
635.88
595.34
653.72
544.2
327.84
41.69
0.0
0.0
383.1
626.42
684.08
609.54
656.04
628.61
277.06
48.02
0.0
0.0
0.0
0.0
0.0
84.41
388.5
668.57
679.94
588.3
644.45
630.44
267.39
35.42
0.0
0.0
0.0
0.0
0.0
79.03
413.55
563.65
507.04
556.51
671.92
621.5
245.59
34.82
0.0
0.0
0.0
0.0
0.0
0.0
47.6
323.45
516.42
477.62
541.25
654.28
613.84
313.56
32.19
0.0
0.0
0.0
0.0
0.0
83.39
391.95
573.64
659.2
606.0
647.67
609.61
282.0
33.39
0.0
0.0
0.0
0.0
43.59
371.79
611.01
686.5
638.4
666.46
602.67
265.54
34.96
0.0
0.0
0.0
0.0
70.4
364.42
609.22
683.27
606.72
684.45
549.55
234.41
22.25
0.0
0.0
0.0
0.0
0.0
49.27
342.49
574.71
591.26
617.21
669.71
547.19
236.9
18.19
0.0
0.0
0.0
0.0
37.8
301.19
478.59
505.11
502.22
643.54
576.09
272.55
16.97
0.0
0.0
0.0
0.0
0.0
45.26
259.1
511.05
461.91
516.54
531.68
473.0
306.14
21.05
0.0
0.0
0.0
0.0
37.7
323.28
553.63
557.28
539.15
601.78
577.8
318.8
19.41
0.0
0.0
0.0
0.0
0.0
32.92
258.26
594.27
610.92
695.24
642.44
519.86
286.06
20.57
0.0
0.0
0.0
0.0
42.56
328.79
648.42
653.78
675.85
648.12
499.48
275.08
18.38
0.0
0.0
0.0
0.0
0.0
40.99
354.92
588.73
669.55
648.15
617.61
565.42
312.89
16.59
0.0
0.0
0.0
0.0
0.0
45.58
233.84
531.2
639.7
668.59
655.81
550.48
299.45
16.18
0.0
0.0
0.0
0.0
0.0
48.02
293.96
534.32
578.32
583.35
576.71
585.9
308.57
15.66
0.0
0.0
0.0
0.0
0.0
35.0
339.98
553.89
657.3
651.0
646.27
593.65
272.93
16.25
0.0
0.0
0.0
0.0
0.0
0.0
30.06
328.87
502.47
666.82
671.25
650.54
564.41
280.7
12.02
0.0
0.0
0.0
0.0
33.3
337.1
583.13
662.41
598.33
622.95
594.92
286.79
11.94
0.0
0.0
0.0
0.0
33.1
305.14
602.24
653.48
639.5
629.07
510.95
272.24
6.95
0.0
0.0
0.0
0.0
18.45
264.58
517.72
640.77
690.63
673.92
553.83
227.78
6.65
0.0
0.0
0.0
0.0
19.44
271.42
485.8
428.81
397.94
399.62
455.7
244.87
5.39
0.0
0.0
0.0
0.0
0.0
15.97
247.0
535.38
423.58
469.83
454.16
497.66
203.97
2.91
0.0
0.0
0.0
0.0
19.51
225.7
528.5
434.54
333.61
545.59
463.56
206.3
3.63
0.0
0.0
0.0
0.0
15.53
246.17
516.92
547.61
424.61
555.15
472.0
217.52
1.58
0.0
0.0
0.0
0.0
17.76
211.73
417.49
587.74
484.4
587.01
488.69
206.98
0.51
0.0
0.0
0.0
0.0
15.8
209.05
512.52
606.97
502.91
544.22
419.64
215.52
0.35
0.0
0.0
0.0
0.0
13.98
208.93
467.5
645.2
634.15
544.43
534.66
143.67
0.19
0.0
0.0
0.0
0.0
13.04
266.85
595.99
594.97
622.8
632.77
490.97
157.87
0.19
0.0
0.0
0.0
0.0
14.09
275.84
479.0
601.46
640.92
619.58
449.98
152.11
0.01
0.0
0.0
0.0
0.0
10.28
244.25
443.37
547.1
623.59
593.47
435.8
128.35
0.11
0.0
0.0
0.0
0.0
11.49
247.35
440.55
411.33
366.44
471.08
412.79
113.28
0.0
0.0
0.0
0.0
0.0
4.87
184.4
475.97
495.95
371.61
505.64
424.65
110.06
0.0
0.0
0.0
0.0
0.0
8.39
223.17
494.69
508.63
600.13
596.85
414.04
115.95
0.0
0.0
0.0
0.0
0.0
4.42
229.2
491.54
591.43
574.9
601.87
439.86
124.36
0.0
0.0
0.0
0.0
0.0
6.44
233.69
447.89
570.11
577.13
554.41
405.25
100.88
0.0
0.0
0.0
0.0
0.0
6.93
210.17
488.31
575.68
577.22
536.14
404.56
97.98
0.0
0.0
0.0
0.0
0.0
2.43
217.35
419.48
577.25
543.12
510.8
343.6
94.91
0.0
0.0
0.0
0.0
0.0
2.5
213.72
385.27
576.73
608.95
493.34
335.58
114.06
0.0
0.0
0.0
0.0
0.0
2.86
138.35
371.1
608.09
585.46
588.22
314.71
90.97
0.0
0.0
0.0
0.0
0.0
1.06
158.89
388.01
561.41
618.47
575.9
336.34
96.17
0.0
0.0
0.0
0.0
0.0
1.17
136.1
413.44
464.77
515.74
536.15
282.43
84.5
0.0
0.0
0.0
0.0
0.0
0.42
115.64
397.27
420.33
457.68
457.02
335.45
57.64
0.0
0.0
0.0
0.0
0.0
0.45
143.79
234.56
551.52
577.72
542.84
272.28
63.12
0.0
0.0
0.0
0.0
0.0
0.19
148.81
452.46
571.85
599.45
551.46
334.41
56.01
0.0
0.0
0.0
0.0
0.0
0.17
120.96
383.6
480.62
544.53
505.96
322.68
43.77
0.0
0.0
0.0
0.28
108.06
443.79
551.13
549.98
539.81
304.03
45.7
0.0
0.0
0.0
0.0
0.0
0.25
133.2
403.42
513.87
583.09
525.85
265.64
34.96
0.0
0.0
0.0
0.0
0.0
0.18
128.09
412.03
540.87
537.15
488.47
287.74
33.56
0.0
0.0
0.0
0.0
0.0
0.01
130.08
375.41
519.49
524.26
484.83
253.1
18.57
0.0
0.0
0.0
0.0
0.0
0.0
131.58
309.52
403.83
516.16
440.98
281.22
21.03
0.0
0.0
0.0
0.0
0.0
0.0
89.79
344.78
529.82
502.65
437.45
236.69
25.32
0.0
0.0
0.0
0.0
0.0
0.0
108.66
311.01
351.76
493.41
515.97
427.66
234.31
15.28
0.0
0.0
0.0
0.0
0.0
91.08
309.96
412.61
390.94
371.68
194.87
9.6
0.0
0.0
0.0
0.0
0.0
85.27
188.09
370.23
365.69
350.94
203.7
6.09
0.0
0.0
0.0
0.0
0.0
0.0
96.92
294.83
420.57
465.06
409.33
201.28
6.24
0.0
0.0
0.0
0.0
0.0
79.63
323.79
459.2
516.17
424.03
147.62
6.87
0.0
0.0
0.0
0.0
0.0
75.27
234.47
392.04
366.56
356.83
137.24
2.97
0.0
0.0
0.0
0.0
0.0
87.51
311.96
461.03
496.61
320.13
143.66
2.09
0.0
0.0
0.0
0.0
0.0
66.94
291.75
440.25
461.71
309.77
142.78
0.43
0.0
0.0
0.0
0.0
0.0
61.03
283.33
425.49
434.99
238.75
100.87
0.35
0.0
0.0
0.0
0.0
0.0
48.89
207.25
412.56
423.77
328.07
141.82
0.15
0.0
0.0
0.0
0.0
0.0
41.81
212.89
414.99
410.4
341.32
114.65
0.09
0.0
0.0
0.0
0.0
0.0
39.18
280.77
396.16
400.44
278.19
102.67
0.05
0.0
0.0
0.0
0.0
0.0
46.71
245.18
418.21
442.66
286.72
97.5
0.0
0.0
0.0
0.0
0.0
0.0
34.83
246.67
345.18
353.48
278.9
93.8
0.0
0.0
0.0
0.0
0.0
0.0
30.74
194.98
324.45
326.53
225.68
100.05
0.0
0.0
0.0
0.0
0.0
0.0
18.06
194.14
361.05
328.65
269.43
85.95
0.0
0.0
0.0
0.0
0.0
19.68
195.9
234.89
324.16
236.97
61.46
0.0
0.0
0.0
0.0
0.0
0.0
19.7
184.63
311.75
305.4
255.04
50.79
0.0
0.0
0.0
0.0
0.0
0.0
17.89
150.16
306.77
278.69
241.6
34.5
0.0
0.0
0.0
0.0
0.0
15.13
124.02
280.93
301.95
202.47
42.73
0.0
0.0
0.0
0.0
0.0
14.51
104.04
237.33
241.34
188.57
32.47
0.0
0.0
0.0
0.0
0.0
0.0
14.29
98.15
192.07
252.96
150.45
35.36
0.0
0.0
0.0
0.0
0.0
8.91
96.84
232.82
257.88
130.68
17.82
0.0
0.0
0.0
0.0
0.0
0.0
6.26
138.83
229.03
216.05
147.86
23.28
0.0
0.0
0.0
0.0
0.0
0.0
4.41
93.97
229.55
226.16
107.01
15.62
0.0
0.0
0.0
0.0
0.0
0.0
2.43
77.89
213.32
220.32
122.74
15.28
0.0
0.0
0.0
0.0
0.0
0.0
2.79
70.65
127.69
146.27
125.64
10.29
0.0
0.0
0.0
0.0
0.0
0.0
1.06
70.32
121.73
134.96
91.15
5.56
0.0
0.0
0.0
0.0
0.0
1.13
59.22
146.96
156.01
89.54
4.66
0.0
0.0
0.0
0.0
0.0
0.7
92.58
141.95
187.45
99.81
2.77
0.0
0.0
0.0
0.0
0.0
0.0
0.17
83.66
143.03
154.48
103.1
3.06
0.0
0.0
0.0
0.0
0.0
0.0
0.17
59.07
143.59
152.27
93.69
2.32
0.0
0.0
0.0
0.0
0.0
0.03
32.22
86.66
88.11
57.28
0.24
0.0
0.0
0.0
0.0
0.0
31.99
85.83
90.22
39.38
0.09
0.0
0.0
0.0
0.0
0.0
31.98
85.87
99.62
36.68
0.02
0.0
0.0
0.0
0.0
