DHI
10.286666666666667
10.686666666666667
15.733333333333333
17.873333333333335
10.213333333333333
8.493333333333334
7.873333333333333
13.426666666666666
10.42
7.966666666666667
12.253333333333334
11.353333333333333
12.373333333333333
17.36
17.093333333333334
17.653333333333332
18.38
19.746666666666666
19.726666666666667
11.373333333333333
11.986666666666666
14.873333333333333
20.2
20.446666666666665
23.013333333333332
26.413333333333334
20.38
20.38
12.793333333333333
12.226666666666667
12.453333333333333
21.04
21.873333333333335
18.406666666666666
17.74
19.046666666666667
9.533333333333333
6.906666666666666
8.133333333333333
6.733333333333333
0.02
6.693333333333333
2.7866666666666666
4.0
3.3066666666666666
2.8066666666666666
0.9933333333333333
0.8733333333333333
1.7466666666666666
6.7
5.873333333333333
2.046666666666667
2.14
2.18
1.8333333333333333
11.186666666666667
8.24
11.813333333333333
15.753333333333334
21.786666666666665
6.2
3.54
2.2066666666666666
2.1066666666666665
11.826666666666666
13.526666666666667
12.586666666666666
14.886666666666667
14.866666666666667
15.066666666666666
14.673333333333334
17.72
21.78
18.886666666666667
19.833333333333332
21.30666666666667
12.173333333333334
11.466666666666667
16.446666666666665
20.226666666666667
23.85333333333333
14.46
24.686666666666667
12.926666666666666
16.12
14.186666666666667
14.62
10.393333333333333
18.48
4.786666666666667
5.386666666666667
16.26
7.4
2.8866666666666667
8.146666666666667
8.126666666666667
8.14
8.54
2.6733333333333333
2.0
0.2
2.9466666666666668
2.32
0.2
0.5533333333333333
0.23333333333333334
0.8533333333333334
5.453333333333333
4.3133333333333335
1.2733333333333334
0.5066666666666667
3.1066666666666665
0.44666666666666666
0.7133333333333334
0.52
0.6333333333333333
0.5133333333333333
4.986666666666666
8.62
5.326666666666667
2.7666666666666666
0.47333333333333333
0.44666666666666666
2.02
3.0866666666666664
3.7533333333333334
6.8533333333333335
3.82
1.8066666666666666
2.92
1.76
9.5
1.5
1.2466666666666666
1.4266666666666667
1.8666666666666667
18.1
28.406666666666666
29.92
16.68
0.5933333333333334
0.6666666666666666
0.4666666666666667
3.006666666666667
2.2933333333333334
2.0
1.4066666666666667
1.7666666666666666
1.44
7.873333333333333
7.546666666666667
9.386666666666667
9.1
7.533333333333333
7.6066666666666665
8.1
8.32
9.026666666666667
7.793333333333333
8.586666666666666
7.84
9.46
18.506666666666668
19.16
18.546666666666667
7.98
1.0
0.42
0.6733333333333333
0.6
0.7666666666666667
0.58
0.4066666666666667
0.4866666666666667
0.5933333333333334
1.4666666666666666
1.1266666666666667
1.52
17.593333333333334
17.393333333333334
18.35333333333333
15.66
15.906666666666666
16.1
17.1
17.22
17.30666666666667
17.2
17.086666666666666
16.066666666666666
16.126666666666665
0.54
1.9266666666666667
0.74
1.26
3.1
2.8466666666666667
2.34
3.98
3.98
5.026666666666666
3.06
4.906666666666666
5.366666666666666
5.36
2.8733333333333335
1.7066666666666668
3.1733333333333333
3.1733333333333333
1.4733333333333334
1.92
18.666666666666668
17.0
16.56
12.373333333333333
8.993333333333334
5.08
2.7333333333333334
5.006666666666667
4.473333333333334
0.8333333333333334
2.2
4.673333333333333
2.24
2.3666666666666667
